Post ID	Campaign Name	Image Name	Platform	Graphic Headline	Image Prompt	Caption	Hashtags	Scheduled Date	Scheduled Time	Holiday Or Seasonal Context	Status	Enabled
20261005-FB-050	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-admin-time-savings-02	Facebook	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Save Time Where It Matters Most	When administrative work becomes more manageable, teams get more room to focus on people. CommunityBridge helps organizations simplify coordination and reduce workflow drag across everyday tasks. Request a demo to see how your team could save time. This season is a good time to focus on fall planning and stronger team alignment.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2026-10-05	10:00 AM	None	Pending	TRUE
20261005-IG-050	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-admin-time-savings-02	Instagram	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Save Time Where It Matters Most	Less admin friction creates more room for meaningful work. CommunityBridge helps teams streamline the tasks that shape every day. Request a demo to see how it works. This season is all about fall planning and stronger team alignment.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2026-10-05	10:00 AM	None	Pending	TRUE
20261007-FB-051	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-care-team-coordination-03	Facebook	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Connected Teams Create Calmer Days	Care feels stronger when teams are aligned. CommunityBridge helps clinicians, administrators, and family-facing staff stay coordinated so important details reach the right people at the right time. Request a demo to explore a more connected approach. This season is a good time to focus on fall planning and stronger team alignment.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2026-10-07	10:00 AM	None	Pending	TRUE
20261007-IG-051	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-care-team-coordination-03	Instagram	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Connected Teams Create Calmer Days	Connected teams can support families with more consistency and less stress. CommunityBridge helps bring the right people and information together. Request a demo to learn more. This season is all about fall planning and stronger team alignment.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2026-10-07	10:00 AM	None	Pending	TRUE
20261009-FB-052	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-parent-trust-04	Facebook	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Trust Grows Through Clear Communication	Trust is built through steady communication, clear expectations, and reliable follow-through. CommunityBridge helps organizations create a more supportive experience for families through stronger coordination. Request a demo to see how the platform supports trust at scale. This season is a good time to focus on fall planning and stronger team alignment.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2026-10-09	10:00 AM	None	Pending	TRUE
20261009-IG-052	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-parent-trust-04	Instagram	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Trust Grows Through Clear Communication	Trust grows when families feel informed and supported. CommunityBridge helps teams create a clearer experience from day to day. Request a demo to see how. This season is all about fall planning and stronger team alignment.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2026-10-09	10:00 AM	None	Pending	TRUE
20261012-FB-053	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-provider-growth-05	Facebook	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Growth Needs Systems That Scale	As organizations grow, the need for consistent systems grows with them. CommunityBridge helps providers support expansion without losing visibility, communication, or operational confidence. Request a demo to explore scalable coordination. This season is a good time to focus on fall planning and stronger team alignment.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2026-10-12	10:00 AM	None	Pending	TRUE
20261012-IG-053	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-provider-growth-05	Instagram	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Growth Needs Systems That Scale	Growth works better when the system behind it can scale. CommunityBridge helps providers build with more visibility and confidence. Request a demo to learn more. This season is all about fall planning and stronger team alignment.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2026-10-12	10:00 AM	None	Pending	TRUE
20261014-FB-054	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-operational-clarity-06	Facebook	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Operational Clarity Changes Everything	Operational clarity helps teams move faster with less confusion. CommunityBridge brings key workflows into one connected experience so providers can support staff and families more effectively. Request a demo to see how clearer operations can improve the day. This season is a good time to focus on fall planning and stronger team alignment.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2026-10-14	10:00 AM	None	Pending	TRUE
20261014-IG-054	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-operational-clarity-06	Instagram	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Operational Clarity Changes Everything	Clarity creates momentum. CommunityBridge helps teams simplify operations so the day can run with more confidence. Request a demo to explore the platform. This season is all about fall planning and stronger team alignment.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2026-10-14	10:00 AM	None	Pending	TRUE
20261016-FB-055	CommunityBridge Annual Growth Campaign 2026-2027	2026-10-faq-education-07	Facebook	Better Questions Lead To Better Workflows	educational branded social graphic, portrait layout, FAQ card motif, calm healthcare-tech palette, clean whitespace, modern headline and subtle icon accents, instagram portrait 4:5, CommunityBridge branding, Fall Planning emphasis, headline text Better Questions Lead To Better Workflows	Sometimes the best workflow improvements start with the right questions. CommunityBridge helps organizations simplify the systems behind communication, scheduling, and day-to-day coordination. Request a demo to see what a more connected workflow could look like. This season is a good time to focus on fall planning and stronger team alignment.	#CommunityBridge #ABAEducation #HealthcareWorkflow #ABATherapy #OperationsSupport #ProviderTools	2026-10-16	10:00 AM	None	Pending	TRUE
